"Sample_ID","sample_type","loc.asv","ASV","reads","extraction_ID","pcr_replicate","alt_ID","tank_ID","station_ID","combined_column"
"e02586-C","sample","DBO2.2.ASV152","ASV152",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV155","ASV155",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV156","ASV156",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV163","ASV163",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV174","ASV174",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV175","ASV175",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV217","ASV217",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV222","ASV222",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV264","ASV264",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV274","ASV274",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV293","ASV293",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV332","ASV332",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV335","ASV335",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02586-C","sample","DBO2.2.ASV371","ASV371",0,"e02586","C","E1137",NA,"DBO2.2","DBO2.2"
"e02591-A","sample","DBO2.4.ASV1","ASV1",6568,"e02591","A","E1142",NA,"DBO2.4","DBO2.4"
"e02591-A","sample","DBO2.4.ASV3","ASV3",0,"e02591","A","E1142",NA,"DBO2.4","DBO2.4"
"e02591-A","sample","DBO2.4.ASV9","ASV9",0,"e02591","A","E1142",NA,"DBO2.4","DBO2.4"
"e02591-A","sample","DBO2.4.ASV19","ASV19",0,"e02591","A","E1142",NA,"DBO2.4","DBO2.4"
"e02592-A","sample","DBO2.4.ASV1","ASV1",5101,"e02592","A","E1143",NA,"DBO2.4","DBO2.4"
"e02592-A","sample","DBO2.4.ASV3","ASV3",0,"e02592","A","E1143",NA,"DBO2.4","DBO2.4"
"e02592-A","sample","DBO2.4.ASV9","ASV9",0,"e02592","A","E1143",NA,"DBO2.4","DBO2.4"
"e02592-A","sample","DBO2.4.ASV19","ASV19",0,"e02592","A","E1143",NA,"DBO2.4","DBO2.4"
"e02591-B","sample","DBO2.4.ASV1","ASV1",29903,"e02591","B","E1142",NA,"DBO2.4","DBO2.4"
"e02591-B","sample","DBO2.4.ASV3","ASV3",3806,"e02591","B","E1142",NA,"DBO2.4","DBO2.4"
"e02591-B","sample","DBO2.4.ASV9","ASV9",1636,"e02591","B","E1142",NA,"DBO2.4","DBO2.4"
"e02591-B","sample","DBO2.4.ASV19","ASV19",2474,"e02591","B","E1142",NA,"DBO2.4","DBO2.4"
"e02592-B","sample","DBO2.4.ASV1","ASV1",8800,"e02592","B","E1143",NA,"DBO2.4","DBO2.4"
"e02592-B","sample","DBO2.4.ASV3","ASV3",0,"e02592","B","E1143",NA,"DBO2.4","DBO2.4"
"e02592-B","sample","DBO2.4.ASV9","ASV9",0,"e02592","B","E1143",NA,"DBO2.4","DBO2.4"
"e02592-B","sample","DBO2.4.ASV19","ASV19",0,"e02592","B","E1143",NA,"DBO2.4","DBO2.4"
"e02593-B","sample","DBO2.4.ASV1","ASV1",6298,"e02593","B","E1144",NA,"DBO2.4","DBO2.4"
"e02593-B","sample","DBO2.4.ASV3","ASV3",0,"e02593","B","E1144",NA,"DBO2.4","DBO2.4"
"e02593-B","sample","DBO2.4.ASV9","ASV9",0,"e02593","B","E1144",NA,"DBO2.4","DBO2.4"
"e02593-B","sample","DBO2.4.ASV19","ASV19",0,"e02593","B","E1144",NA,"DBO2.4","DBO2.4"
"e02591-C","sample","DBO2.4.ASV1","ASV1",10520,"e02591","C","E1142",NA,"DBO2.4","DBO2.4"
"e02591-C","sample","DBO2.4.ASV3","ASV3",0,"e02591","C","E1142",NA,"DBO2.4","DBO2.4"
"e02591-C","sample","DBO2.4.ASV9","ASV9",2207,"e02591","C","E1142",NA,"DBO2.4","DBO2.4"
"e02591-C","sample","DBO2.4.ASV19","ASV19",2543,"e02591","C","E1142",NA,"DBO2.4","DBO2.4"
"e02592-C","sample","DBO2.4.ASV1","ASV1",7733,"e02592","C","E1143",NA,"DBO2.4","DBO2.4"
"e02592-C","sample","DBO2.4.ASV3","ASV3",570,"e02592","C","E1143",NA,"DBO2.4","DBO2.4"
"e02592-C","sample","DBO2.4.ASV9","ASV9",0,"e02592","C","E1143",NA,"DBO2.4","DBO2.4"
"e02592-C","sample","DBO2.4.ASV19","ASV19",0,"e02592","C","E1143",NA,"DBO2.4","DBO2.4"
"e02593-C","sample","DBO2.4.ASV1","ASV1",3149,"e02593","C","E1144",NA,"DBO2.4","DBO2.4"
"e02593-C","sample","DBO2.4.ASV3","ASV3",0,"e02593","C","E1144",NA,"DBO2.4","DBO2.4"
"e02593-C","sample","DBO2.4.ASV9","ASV9",0,"e02593","C","E1144",NA,"DBO2.4","DBO2.4"
"e02593-C","sample","DBO2.4.ASV19","ASV19",0,"e02593","C","E1144",NA,"DBO2.4","DBO2.4"
"e02588-A","sample","DBO2.5.ASV1","ASV1",3272,"e02588","A","E1139",NA,"DBO2.5","DBO2.5"
"e02588-A","sample","DBO2.5.ASV2","ASV2",145,"e02588","A","E1139",NA,"DBO2.5","DBO2.5"
"e02588-A","sample","DBO2.5.ASV7","ASV7",554,"e02588","A","E1139",NA,"DBO2.5","DBO2.5"
"e02589-A","sample","DBO2.5.ASV1","ASV1",2538,"e02589","A","E1140",NA,"DBO2.5","DBO2.5"
"e02589-A","sample","DBO2.5.ASV2","ASV2",1351,"e02589","A","E1140",NA,"DBO2.5","DBO2.5"
"e02589-A","sample","DBO2.5.ASV7","ASV7",0,"e02589","A","E1140",NA,"DBO2.5","DBO2.5"
"e02590-A","sample","DBO2.5.ASV1","ASV1",2168,"e02590","A","E1141",NA,"DBO2.5","DBO2.5"
"e02590-A","sample","DBO2.5.ASV2","ASV2",0,"e02590","A","E1141",NA,"DBO2.5","DBO2.5"
"e02590-A","sample","DBO2.5.ASV7","ASV7",0,"e02590","A","E1141",NA,"DBO2.5","DBO2.5"
"e02588-B","sample","DBO2.5.ASV1","ASV1",4638,"e02588","B","E1139",NA,"DBO2.5","DBO2.5"
"e02588-B","sample","DBO2.5.ASV2","ASV2",235,"e02588","B","E1139",NA,"DBO2.5","DBO2.5"
"e02588-B","sample","DBO2.5.ASV7","ASV7",0,"e02588","B","E1139",NA,"DBO2.5","DBO2.5"
"e02589-B","sample","DBO2.5.ASV1","ASV1",7271,"e02589","B","E1140",NA,"DBO2.5","DBO2.5"
"e02589-B","sample","DBO2.5.ASV2","ASV2",13221,"e02589","B","E1140",NA,"DBO2.5","DBO2.5"
"e02589-B","sample","DBO2.5.ASV7","ASV7",0,"e02589","B","E1140",NA,"DBO2.5","DBO2.5"
"e02590-B","sample","DBO2.5.ASV1","ASV1",0,"e02590","B","E1141",NA,"DBO2.5","DBO2.5"
"e02590-B","sample","DBO2.5.ASV2","ASV2",0,"e02590","B","E1141",NA,"DBO2.5","DBO2.5"
"e02590-B","sample","DBO2.5.ASV7","ASV7",2622,"e02590","B","E1141",NA,"DBO2.5","DBO2.5"
"e02588-C","sample","DBO2.5.ASV1","ASV1",1196,"e02588","C","E1139",NA,"DBO2.5","DBO2.5"
"e02588-C","sample","DBO2.5.ASV2","ASV2",80,"e02588","C","E1139",NA,"DBO2.5","DBO2.5"
"e02588-C","sample","DBO2.5.ASV7","ASV7",0,"e02588","C","E1139",NA,"DBO2.5","DBO2.5"
"e02589-C","sample","DBO2.5.ASV1","ASV1",9758,"e02589","C","E1140",NA,"DBO2.5","DBO2.5"
"e02589-C","sample","DBO2.5.ASV2","ASV2",0,"e02589","C","E1140",NA,"DBO2.5","DBO2.5"
"e02589-C","sample","DBO2.5.ASV7","ASV7",3936,"e02589","C","E1140",NA,"DBO2.5","DBO2.5"
"e02529-B","sample","DBO3.1.ASV1","ASV1",6071,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV2","ASV2",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV3","ASV3",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV4","ASV4",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV6","ASV6",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV7","ASV7",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV8","ASV8",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV9","ASV9",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV11","ASV11",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV13","ASV13",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV14","ASV14",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV16","ASV16",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV17","ASV17",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV19","ASV19",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV20","ASV20",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV22","ASV22",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV23","ASV23",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV26","ASV26",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV29","ASV29",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV32","ASV32",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV34","ASV34",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV35","ASV35",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV37","ASV37",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV38","ASV38",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV40","ASV40",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV47","ASV47",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV51","ASV51",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV53","ASV53",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV54","ASV54",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV56","ASV56",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV58","ASV58",175,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV60","ASV60",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV66","ASV66",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV82","ASV82",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV95","ASV95",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV98","ASV98",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV103","ASV103",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV110","ASV110",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV114","ASV114",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV135","ASV135",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV144","ASV144",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV147","ASV147",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV150","ASV150",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV151","ASV151",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV152","ASV152",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV155","ASV155",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV156","ASV156",251,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV163","ASV163",237,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV174","ASV174",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV175","ASV175",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV217","ASV217",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV222","ASV222",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV264","ASV264",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV274","ASV274",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV293","ASV293",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV332","ASV332",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV335","ASV335",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02529-B","sample","DBO3.1.ASV371","ASV371",0,"e02529","B","E1080",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV1","ASV1",5284,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV2","ASV2",20,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV3","ASV3",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV4","ASV4",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV6","ASV6",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV7","ASV7",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV8","ASV8",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV9","ASV9",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV11","ASV11",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV13","ASV13",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV14","ASV14",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV16","ASV16",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV17","ASV17",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV19","ASV19",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV20","ASV20",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV22","ASV22",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV23","ASV23",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV26","ASV26",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV29","ASV29",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV32","ASV32",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV34","ASV34",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV35","ASV35",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV37","ASV37",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV38","ASV38",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV40","ASV40",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV47","ASV47",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV51","ASV51",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV53","ASV53",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV54","ASV54",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV56","ASV56",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV58","ASV58",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV60","ASV60",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV66","ASV66",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV82","ASV82",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV95","ASV95",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV98","ASV98",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV103","ASV103",433,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV110","ASV110",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV114","ASV114",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV135","ASV135",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV144","ASV144",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV147","ASV147",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV150","ASV150",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV151","ASV151",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV152","ASV152",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV155","ASV155",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV156","ASV156",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV163","ASV163",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV174","ASV174",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV175","ASV175",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV217","ASV217",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV222","ASV222",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV264","ASV264",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV274","ASV274",66,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV293","ASV293",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV332","ASV332",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV335","ASV335",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02530-B","sample","DBO3.1.ASV371","ASV371",0,"e02530","B","E1081",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV1","ASV1",108,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV2","ASV2",1417,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV3","ASV3",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV4","ASV4",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV6","ASV6",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV7","ASV7",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV8","ASV8",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV9","ASV9",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV11","ASV11",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV13","ASV13",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV14","ASV14",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV16","ASV16",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV17","ASV17",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV19","ASV19",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV20","ASV20",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV22","ASV22",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV23","ASV23",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV26","ASV26",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV29","ASV29",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV32","ASV32",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV34","ASV34",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV35","ASV35",160,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV37","ASV37",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV38","ASV38",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV40","ASV40",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV47","ASV47",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV51","ASV51",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV53","ASV53",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV54","ASV54",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV56","ASV56",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV58","ASV58",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV60","ASV60",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV66","ASV66",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV82","ASV82",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV95","ASV95",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV98","ASV98",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV103","ASV103",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV110","ASV110",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV114","ASV114",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV135","ASV135",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV144","ASV144",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV147","ASV147",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV150","ASV150",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV151","ASV151",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV152","ASV152",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV155","ASV155",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV156","ASV156",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV163","ASV163",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
"e02529-C","sample","DBO3.1.ASV174","ASV174",0,"e02529","C","E1080",NA,"DBO3.1","DBO3.1"
